message_id,date,sender,text,views,threat_level
msg_-1004350724129_58,2026-07-16T14:55:09+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** Moroccan Engineering University Database • **Forum:** darkforum • **Author:** skiliton • **Data Type:** Credentials, Database • **Sector:** Education, Government • **Observed:** 2025-12-25  **Structured Alert:** • **Threat:** Exfiltration of student CVs containing real identities and data. • **Forum Link:** `************` • **Exposed Data:** Student profiles, including names, emails, and other personal information from elite streams (Génie Électrique, Génie Civil, etc.). • **Impacted Sector:** Education, Government • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",3,LOW
msg_-1004350724129_56,2026-07-14T12:48:03+00:00,-1004350724129,ð **Threat Intelligence Briefing** ð Report Date: 2025-12-22  Compiled darkweb leak correlation analysis. __Access: Restricted (TLP:AMBER)__,3,LOW
msg_-1004350724129_52,2026-07-14T12:28:54+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** DB of https://ucy.ac.id/ leaked by VFVCT • **Forum:** darkforum • **Author:** Dzvy • **Data Type:** Credentials, Database • **Sector:** Education, Government • **Observed:** 2025-12-25  **Structured Alert:** • **Threat:** A database containing user credentials and other sensitive information has been leaked by VFVCT. • **Forum Link:** `************` • **Exposed Data:** User credentials, DB.sql, laravel.log, composer.lock • **Impacted Sector:** Education, Government • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",3,LOW
msg_-1004350724129_51,2026-07-14T12:28:14+00:00,-1004350724129,"**🚨 LEAK ALERT 🚨**  * **Source:** darkforum * **Type:** Database Leak * **Sector:** Entertainment * **Data Types:**  + Credentials  + Database  + PII * **Description:** brandarmy.com 2023 231k users sql dump  **Leaked Data:**  * Usernames and passwords for 231,000 users of brandarmy.com * User data including email addresses, IP addresses, and other sensitive information  **Recommendations:**  * Users are advised to change their passwords immediately * Brand Army should take steps to notify affected users and provide guidance on how to protect themselves from potential harm  **Contact Information:**  * updapbot * DarkForumsNews  📬 For incident response and full report: Contact @ThreatActix_Admin",3,LOW
msg_-1004350724129_50,2026-07-14T12:19:27+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_49,2026-07-14T12:19:24+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_48,2026-07-14T12:19:22+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_47,2026-07-14T12:19:20+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_46,2026-07-14T12:19:17+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_45,2026-07-14T12:19:06+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_44,2026-07-14T12:18:33+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_43,2026-07-14T12:18:30+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_42,2026-07-14T12:18:27+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_41,2026-07-14T12:18:25+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_40,2026-07-14T12:18:22+00:00,-1004350724129,🚨 *DARKNET ALERT SYSTEM*  *Source:* Unknown Source *Type:* Data Leak *Status:* System unable to parse details via LLM.  _Verify data manually in MongoDB._  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_34,2026-07-14T11:56:49+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** 104035 consumers information SOUTH AFRICA • **Forum:** darkforum • **Author:** Tanakaa • **Data Type:** Credentials, PII • **Sector:** Unknown • **Observed:** 2025-12-25  **Structured Alert:** • **Threat:** Exposed consumer information including email addresses, names, phone numbers, and countries. • **Forum Link:** `************` • **Exposed Data:** Email addresses (e.g. maanobotse@gmail.com), Names (e.g. Fans Makgeta), Phone Numbers (e.g. 2.70818E+11), Countries (e.g. South Africa) • **Impacted Sector:** Unknown • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",3,LOW
msg_-1004350724129_33,2026-07-14T11:55:55+00:00,-1004350724129,🚨 **DARKNET ALERT SYSTEM**  • **Title:** Weiss Crypto • **Forum:** darkforum • **Author:** david20 • **Data Type:** Credentials • **Sector:** Financial • **Observed:** 2025-12-25 04:59:24  **Structured Alert:** • **Threat:** Exposed user credentials for financial sector users. • **Forum Link:** `************` • **Exposed Data:** User email addresses and passwords • **Impacted Sector:** Financial • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin,2,LOW
msg_-1004350724129_32,2026-07-14T11:55:26+00:00,-1004350724129,"**🚨 Alert: New Data Breach 🚨**  * **Forum:** darkforum * **Thread Title:** Homedesign3d.net Database - Leaked, Download! * **Data Types:** Credentials, Database, PII * **Network:** tor * **Author:** Spirigatito  **Details:**  * The breach involves a database leak from Homedesign3d.net. * The leaked data includes user credentials and potentially sensitive information (PII). * The forum post is titled ""Homedesign3d.net Database - Leaked, Download!"" and is available on the darkforum platform.  **Action Required:** Review the attached screenshot for more information.  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_31,2026-07-14T11:49:22+00:00,-1004350724129,"🚨 **DARKNET ALERT SYSTEM**  • **Title:** 2.8 billion Twitter breach 2025 Leaked • **Forum:** darkforum • **Author:** Knox • **Data Type:** Credentials, PII • **Sector:** Entertainment, Financial, Government • **Observed:** 2025-12-25  **Structured Alert:** • **Threat:** Exposed Twitter user IDs, screennames, and potential emails/phones/passwords. • **Forum Link:** `************` • **Exposed Data:** User credentials (screen names, email addresses), personal identifiable information (PII). • **Impacted Sector:** Entertainment, Financial, Government • **Risk Level:** High  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_30,2026-07-14T11:46:37+00:00,-1004350724129,"🚨 **Homedesign3d.net Database Leaked, Download!** 🚨  A new data breach has been discovered on DarkForum. The database of Homedesign3d.net has been leaked and is available for download.  **Breached Data:**  * Credentials * Database * PII (Personally Identifiable Information)  **Thread Title:** Homedesign3d.net Database - Leaked, Download!  **Author:** Spirigatito  **Forum:** DarkForum  **Network:** Tor  **Hidden Content:** Yes  **Screenshot:** Available at [screenshot_path]  **Telegram Contacts:**  * @DarkForumsNews  This alert has been generated automatically by a data breach crawler.  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_29,2026-07-14T11:45:58+00:00,-1004350724129,"🚨 *DARKNET ALERT SYSTEM*  * **Title:** 2.8 billion Twitter breach 2025 Leaked * **Forum:** darkforum * **Author:** Knox * **Data Type:** Credentials, PII * **Sector:** Entertainment, Financial, Government * **Observed:** 2025-12-25  **Structured Alert:** * **Threat:** Exposed Twitter user IDs, screennames, and potential emails/phones/passwords. * **Forum Link:** ************ * **Exposed Data:** User IDs, screennames, email addresses, phone numbers, passwords * **Impacted Sector:** Global (Twitter users) * **Risk Level:** Critical  📬 For incident response and full report: Contact @ThreatActix_Admin",2,LOW
msg_-1004350724129_28,2026-07-14T11:41:04+00:00,-1004350724129,"🚨 *NEW DARKWEB LEAK DETECTED*  * **Source**: darkforums.io * **Topic/Title**: 2.8 billion Twitter breach 2025 Leaked, Download! * **Target**: Twitter (X) users (2,873,410,842) * **Data Compromised**: User IDs, screennames, emails, phones, passwords (possible) * **Volume/Count**: 201,186,753 total entries in a single 34GB CSV file",2,LOW
msg_-1004350724129_27,2026-07-14T11:30:38+00:00,-1004350724129,"Here is a possible Telegram alert text based on the provided data:  ""New Data Breach Alert!  ** Forum: darkforum ** Thread Title: Brazil Database marketingboss.com.br WordPress ** Data Types: Credentials, Database ** Number of Records: 44 ** Affected Users: Various individuals and companies in Brazil  Details:  The data breach appears to be a database dump containing user credentials and other sensitive information. The records include email addresses, passwords, and other personal details.  Recommendations:  ** Immediately change your password if you have an account with any of the affected websites. ** Monitor your accounts for suspicious activity. ** Consider enabling two-factor authentication (2FA) to add an extra layer of security.  Source: darkforum  This alert text includes the most important information from the data, including the forum where the breach was found, the thread title, and the types of data that were compromised. It also provides some general recommendations for affected users to take action to protect themselves.",2,LOW
msg_-1004350724129_26,2026-07-14T11:28:40+00:00,-1004350724129,"Here is a possible Telegram alert text based on the provided data:  ""New Data Breach Alert!  ** Source: Dark Forum ** Title: Brazil Database marketingboss.com.br WordPress ** Date: 2025-12-24 21:01:09.014000 ** Forum: darkforum  Exposed Data:  ** Credentials ** Database  Affected Users: Multiple users with email addresses and passwords exposed.  Recommendation: Change your password immediately if you have an account on marketingboss.com.br or any other affected website.  Please note that this is just a sample alert text, and you may want to customize it according to your specific needs and preferences.",2,LOW
msg_-1004350724129_25,2026-07-14T11:28:04+00:00,-1004350724129,"🚨 **NEW DARKWEB LEAK DETECTED**   ** Source: ****Darkforums.io**** ** Date: December 24, 2025 ** Leak Scope/Volume: ID cards/driver's licenses/passports with selfies, scans, bills, statements, reports, and PSD templates for various countries (European, USA, Canada, Asia) ** Breached Details:  + Personal identifiable information (PII) of individuals from multiple countries  + Passwords not mentioned, but accepted payment methods include USDT, Bitcoin, Ethereum, Litecoin  + Seller claims to provide high-quality PSD templates and customizable ID cards/passports/drivers licenses within 2-3 hours  Risk Assessment: This leak poses a significant risk as it involves sensitive personal identifiable information (PII) of individuals from multiple countries, which can be used for identity theft and other malicious activities.",2,LOW
msg_-1004350724129_24,2026-07-14T10:53:35+00:00,-1004350724129,Hello,1,LOW
msg_-1004350724129_23,2026-07-14T10:50:52+00:00,-1004350724129,"Darknet Alert System  Title: Canada/Europe CaRD CertiFICATE Available on Discount(50 off) Forum: darkforum Author: username: ReyLorre Data Type: Financial Sector: Financial Observed: 2025-12-24 21:01:03.996000  Structured Alert: Here is the structured alert:  Threat: Gift card fraud and payment processing Forum: darkforum Exposed Data: Valid ranges of Canadian/European store value gift certificates, including Apple, Google Play, eBay, Steam Wallet, Walmart, Visa cards, and more Impacted Sector: Financial Risk Level: Medium Recommended Action: Monitor for suspicious transactions and educate users on the risks of using unverified payment processors  Forum Link: ****",1,LOW
msg_-1004350724129_22,2026-06-28T10:25:00+00:00,-1004350724129,"**Darknet Alert System**  **Title:** Canada/Europe CaRD CertiFICATE Available on Discount(50 off) **Forum:** darkforum **Author:** username: ReyLorre **Data Type:** Financial **Sector:** Financial **Observed:** 2025-12-24 21:01:03.996000  **Structured Alert:** Here is the structured alert:  **Threat**: Gift card fraud and payment processing **Forum**: darkforum **Exposed Data**: Valid ranges of Canadian/European store value gift certificates, including Apple, Google Play, eBay, Steam Wallet, Walmart, Visa cards, and more **Impacted Sector**: Financial **Risk Level**: Medium **Recommended Action**: Monitor for suspicious transactions and educate users on the risks of using unverified payment processors  **Forum Link:** ********",3,LOW
msg_-1004350724129_20,2026-06-26T07:30:29+00:00,-1004350724129,"**Darknet Alert System**  **Title:** Canada/Europe CaRD CertiFICATE Available on Discount(50 off) **Forum:** darkforum **Author:** username: ReyLorre **Data Type:** Financial **Sector:** Financial **Observed:** 2025-12-24 21:01:03.996000  **Structured Alert:** Here is the structured alert:  **Threat**: Gift card fraud and payment processing **Forum**: darkforum **Exposed Data**: Valid ranges of Canadian/European store value gift certificates, including Apple, Google Play, eBay, Steam Wallet, Walmart, Visa cards, and more **Impacted Sector**: Financial **Risk Level**: Medium **Recommended Action**: Monitor for suspicious transactions and educate users on the risks of using unverified payment processors  **Forum Link:** ************",5,LOW
msg_-1004350724129_19,2026-06-26T07:29:50+00:00,-1004350724129,"**Darknet Alert System**  **Title:** ⭐️ South Korea Database seise.co.kr ⭐️ **Forum:** darkforum **Author:** username: AshleyWood2022 **Data Type:** Credentials, Database, Financial, PII **Sector:** Financial **Observed:** 2025-12-24 21:01:01.045000  **Structured Alert:** Here is the structured alert for the Darknet Alert System:  **Threat:** South Korea Database Exposure **Forum:** seise.co.kr **Exposed Data:** Personal and financial information of individuals, including login credentials, phone numbers, and addresses. **Impacted Sector:** Financial Services **Risk Level:** High **Recommended Action:** Monitor affected databases for suspicious activity, notify impacted individuals, and conduct thorough security audits to prevent further breaches.  **Forum Link:** ************",5,LOW
msg_-1004350724129_18,2026-06-26T07:29:09+00:00,-1004350724129,"**Darknet Alert System**  **Title:** ⭐️ South Korea Database qwerty.co.kr ⭐️ **Forum:** darkforum **Author:** username: AshleyWood2022 **Data Type:** Credentials, Database **Sector:** Unknown **Observed:** 2025-12-24 21:00:58.412000  **Structured Alert:** Here is the structured alert:  **Threat**: South Korea Database Exposed **Forum**: Darknet Forum **Exposed Data**: User credentials, personal information (names, emails, phone numbers, etc.) **Impacted Sector**: Government, Education, and Private sectors in South Korea **Risk Level**: High **Recommended Action**: Monitor for potential misuse of exposed data and consider notifying affected individuals.  **Forum Link:** ************",5,LOW
msg_-1004350724129_17,2026-06-26T07:27:31+00:00,-1004350724129,"**Darknet Alert System**  **Title:** ⭐️ South Korea Database ekocosa.co.kr ⭐️ **Forum:** darkforum **Author:** username: AshleyWood2022 **Data Type:** Credentials, Database **Sector:** Education, Energy & Utilities **Observed:** 2025-12-24 21:00:30.453000  **Structured Alert:** Here is the structured alert for the Darknet Alert System:  **Threat:** South Korea Database ekocosa.co.kr exposed data leak **Source:** https://darkforums.io/Thread-DATABASE-%E2%AD%90%EF%B8%8F-South-Korea-Database-ekocosa-co-kr-%E2%AD%90%EF%B8%8F **Exposed Data:** Personal identifiable information (PII) including names, birthdates, phone numbers, email addresses, and more for at least 7 individuals. **Impacted Sector:** South Korea, possibly multiple industries (construction, education) **Risk Level:** High **Recommended Action:** Verify the authenticity of the data and notify affected parties.  **Forum Link:** https://darkforums.io/Thread-DATABASE-%E2%AD%90%EF%B8%8F-South-Korea-Database-ekocosa-co-kr-%E2%AD%90%EF%B8%8F",5,LOW
msg_-1004350724129_16,2026-06-26T07:26:36+00:00,-1004350724129,"**Darknet Alert System**  **Title:** 10 INDIAN WEBSITES HAVE BEEN LEAKED BY V FOR VENDETTA CYBER TEAM **Forum:** darkforum **Author:** username: Dzvy **Data Type:** Credentials, Database, PII **Sector:** Education **Observed:** 2025-12-24 21:00:55.875000  **Structured Alert:** Here is the structured alert:  **Threat:** V For Vendetta Cyber Team leaked 10 Indian websites, exposing sensitive data.  **Source:** Darkforums.io (https://darkforums.io/Thread-Document-10-INDIAN-WEBSITES-HAVE-BEEN-LEAKED-BY-V-FOR-VENDETTA-CYBER-TEAM)  **Exposed Data:** Credentials, Database, PII  **Impacted Sector:** Education  **Risk Level:** High  **Recommended Action:** Verify the authenticity of the leaked data and take necessary measures to protect affected individuals and organizations.  **Forum Link:** https://darkforums.io/Thread-Document-10-INDIAN-WEBSITES-HAVE-BEEN-LEAKED-BY-V-FOR-VENDETTA-CYBER-TEAM",5,LOW
msg_-1004350724129_15,2026-06-26T07:25:50+00:00,-1004350724129,"**Darknet Alert System**  **Title:** ESSALUD PERU DATABASE **Forum:** darkforum **Author:** username: injectioninferno2 **Data Type:** Credentials, Database **Sector:** Unknown **Observed:** 2025-12-24 21:00:53.245000  **Structured Alert:** Here is the structured alert for the Darknet Alert System:  **Threat:** ESSALUD Peru Database Exposure **Source:** https://darkforums.io/Thread-ESSALUD-PERU-DATABASE **Exposed Data:** 3,999,149 records containing personal and professional information **Impacted Sector:** Healthcare (ESSALUD) **Risk Level:** High **Recommended Action:** Monitor for potential misuse of exposed data and consider notifying affected individuals.  **Forum Link:** https://darkforums.io/Thread-ESSALUD-PERU-DATABASE",5,LOW
msg_-1004350724129_14,2026-06-26T07:25:06+00:00,-1004350724129,**Darknet Alert System**  **Title:** Sahel application Kuwait DATABASE 1TB **Forum:** darkforum **Author:** username: PhaoPhut **Data Type:** Database **Sector:** Unknown **Observed:** 2025-12-24 21:00:50.511000  **Structured Alert:** Here is the structured alert:  **Threat**: Unauthorized database exposure **Source**: Dark Forums (Tor network) **Exposed Data**: 4.8 million ID photos for Kuwait **Impacted Sector**: Government/Identity Services **Risk Level**: High **Recommended Action**: Verify and notify affected parties; monitor for potential misuse  **Forum Link:** https://darkforums.io/Thread-DATABASE-Sahel-application-Kuwait-DATABASE-1TB,5,LOW
msg_-1004350724129_13,2026-06-26T07:24:31+00:00,-1004350724129,"**Darknet Alert System**  **Title:** [India] Hitek syndicate database **Forum:** darkforum **Author:** username: Tanakaa **Data Type:** Credentials, Database, PII **Sector:** Education **Observed:** 2025-12-24 21:00:46.562000  **Structured Alert:** Here is the structured alert:  **Threat:** India Hitek syndicate database leak **Source:** Darkforums.io **Exposed Data:** 850 million records containing personal information (name, father's name, Aadhar card number, full address, alternative mobile numbers, email ID) **Impacted Sector:** Private sector (individuals and organizations) in India **Risk Level:** High **Recommended Action:** Conduct thorough risk assessments, monitor for potential misuse, and consider implementing additional security measures to protect affected individuals.  **Forum Link:** https://darkforums.io/Thread-India-Hitek-syndicate-database",5,LOW
msg_-1004350724129_12,2026-06-26T07:05:15+00:00,-1004350724129,Telegram alert service test message,4,LOW
msg_-1004350724129_11,2026-06-26T06:10:08+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** ""Data Leak Alert: Aeimpex India's database exposed by @N1KA. Risk Level: High. Recommended Action: Monitor for potential exploitation and review internal data storage practices.""",4,LOW
msg_-1004350724129_10,2026-06-26T06:09:33+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** ""Phishing alert: Email addresses of finance professionals compromised. Risk level: High. Recommended action: Verify email authenticity and update password immediately.""",4,LOW
msg_-1004350724129_9,2026-06-26T06:09:02+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** ""ColisPack data breach alert! Threat: Unprotected customer info (13/07/2024 - 02/07/2025) leaked on Darkforums. Risk level: High. Recommended action: Monitor ColisPack's security response and consider notifying affected customers.""",4,LOW
msg_-1004350724129_8,2026-06-26T06:08:28+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** ""Data breach alert! Amanah Borneo Park's database compromised by @N1KA. Affected assets: customer records (19,285 rows). Risk level: High. Recommended action: Monitor for potential fraud and identity theft.""",4,LOW
msg_-1004350724129_7,2026-06-26T06:05:49+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** ""Data breach alert: Medvarsity.com database leaked. 147,000 user records exposed. Risk level: High. Recommended action: Monitor for login attempts and suspicious activity.""",5,LOW
msg_-1004350724129_6,2026-06-26T06:00:20+00:00,-1004350724129,"**🚨 Threat Intelligence Alert**  **Title:** New Threat Intelligence **Source:** Unknown  **Summary:** Here is a concise cybersecurity alert:  **Alert:** French Governmental Agency Database for Sale on Darkweb  **What happened:** A user on the darkforum is offering a private French database containing over 22.3M records from Pôle Emploi, a French governmental agency.  **Impacted entities:** Pôle Emploi, French government, and potentially individuals with records in the database.  **Risk level:** High (PII exposure)  **Recommended next action:**  1. Verify the authenticity of the offer. 2. Assess potential risks to affected individuals and organizations. 3. Consider reporting the incident to relevant authorities.  **Additional information:** The database contains sensitive information such as names, addresses, phone numbers, and email addresses.",5,LOW
msg_-1004350724129_69,2026-07-25T12:18:10+00:00,-1004350724129,"🚨 DARKNET ALERT SYSTEM  • Title: Moroccan Engineering University Database • Forum: darkforum • Author: skiliton • Data Type: Credentials, Database • Sector: Education, Government • Observed: 2025-12-25  Structured Alert: • Threat: Exfiltration of student CVs containing real identities and data. • Forum Link: ******** • Exposed Data: Student profiles, including names, emails, and other personal information from elite streams (Génie Électrique, Génie Civil, etc.). • Impacted Sector: Education, Government • Risk Level: High  📬 For incident response and full report: Contact @ThreatActix_Admin",4,LOW
msg_-1004350724129_70,2026-07-25T12:18:33+00:00,-1004350724129,"[3/17, 11:07] Aalu: t.me/BreachForumsHub [3/17, 11:07] Aalu: tg://resolve?domain=crackedstatusupdate [3/17, 11:07] Aalu: tg://resolve?domain=patchedstatus [3/17, 11:07] Aalu: tg://resolve?domain=leakforumio|",4,LOW
msg_-1004350724129_71,2026-07-25T12:18:33+00:00,-1004350724129,https://t.me/darkforumhub,4,LOW
msg_-1004350724129_72,2026-07-25T12:18:33+00:00,-1004350724129,https://t.me/bashe_administration#,4,LOW
